2016-05-03T10:31:20.456+0100 I CONTROL  [initandlisten] MongoDB starting : pid=31170 port=47019 dbpath=/data/shard1/rs2 64-bit host=Sulianas-MacBook-Pro.local
2016-05-10T21:03:45.212+0100 W NETWORK  [ReplicaSetMonitorWatcher] No primary detected for set s2
2016-05-10T21:03:46.167+0100 I REPL     [ReplicationExecutor] syncing from: localhost:47017
2016-05-10T21:03:46.168+0100 I REPL     [SyncSourceFeedback] setting syncSourceFeedback to localhost:47017
2016-05-10T21:03:46.170+0100 I ASIO     [NetworkInterfaceASIO-BGSync-0] Successfully connected to localhost:47017
2016-05-10T22:34:23.338+0100 I COMMAND  [PeriodicTaskRunner] task: DBConnectionPool-cleaner took: 146ms
2016-05-10T22:34:23.454+0100 I NETWORK  [conn1936] end connection 127.0.0.1:52929 (12 connections now open)
2016-05-10T22:34:23.494+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:53193 #1946 (14 connections now open)
2016-05-10T22:34:23.507+0100 I NETWORK  [conn1940] end connection 127.0.0.1:53029 (12 connections now open)
2016-05-10T22:34:23.524+0100 I NETWORK  [conn1938] end connection 127.0.0.1:53003 (12 connections now open)
2016-05-10T22:34:23.544+0100 I REPL     [SyncSourceFeedback] SyncSourceFeedback error sending update: network error while attempting to run command 'replSetUpdatePosition' on host 'localhost:47017' 
2016-05-10T22:34:23.572+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:53194 #1947 (14 connections now open)
2016-05-10T22:34:23.572+0100 I NETWORK  [ReplicaSetMonitorWatcher] Detected bad connection created at 1462908578253123 microSec, clearing pool for localhost:47017 of 0 connections
2016-05-10T22:34:23.575+0100 I COMMAND  [PeriodicTaskRunner] task: UnusedLockCleaner took: 199ms
2016-05-10T22:34:23.585+0100 I ASIO     [ReplicationExecutor] dropping unhealthy pooled connection to localhost:47017
2016-05-10T22:34:24.039+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:53195 #1948 (14 connections now open)
2016-05-10T22:34:24.041+0100 I ASIO     [ReplicationExecutor] dropping unhealthy pooled connection to localhost:47017
2016-05-10T22:34:24.041+0100 I ASIO     [ReplicationExecutor] after drop, pool was empty, going to spawn some connections
2016-05-10T22:34:24.041+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:53201 #1949 (14 connections now open)
2016-05-10T22:34:24.041+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:53213 #1950 (15 connections now open)
2016-05-10T22:34:24.041+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:53215 #1951 (16 connections now open)
2016-05-10T22:34:24.041+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:53223 #1952 (17 connections now open)
2016-05-10T22:34:24.052+0100 I REPL     [ReplicationExecutor] Starting an election, since we've seen no PRIMARY in the past 10000ms
2016-05-10T22:34:24.052+0100 I REPL     [ReplicationExecutor] conducting a dry run election to see if we could be elected
2016-05-10T22:34:24.057+0100 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to localhost:47017
2016-05-10T22:34:24.058+0100 I REPL     [ReplicationExecutor] could not find member to sync from
2016-05-10T22:34:24.059+0100 I COMMAND  [conn1932] command admin.$cmd command: isMaster { ismaster: 1 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:453 locks:{} protocol:op_command 612ms
2016-05-10T22:34:24.059+0100 I COMMAND  [conn1942] command admin.$cmd command: isMaster { ismaster: 1 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:453 locks:{} protocol:op_command 536ms
2016-05-10T22:34:24.059+0100 I COMMAND  [conn1931] command admin.$cmd command: isMaster { ismaster: 1 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:453 locks:{} protocol:op_command 566ms
2016-05-10T22:34:24.060+0100 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to localhost:47017
2016-05-10T22:34:24.064+0100 I COMMAND  [conn1941] command admin.$cmd command: isMaster { ismaster: 1 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:453 locks:{} protocol:op_command 526ms
2016-05-10T22:34:24.064+0100 I COMMAND  [conn1945] command admin.$cmd command: isMaster { ismaster: 1 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:453 locks:{} protocol:op_command 426ms
2016-05-10T22:34:24.064+0100 I COMMAND  [conn1946] command admin.$cmd command: isMaster { isMaster: 1 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:416 locks:{} protocol:op_query 491ms
2016-05-10T22:34:24.065+0100 I COMMAND  [conn1939] command admin.$cmd command: isMaster { ismaster: 1 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:453 locks:{} protocol:op_command 307ms
2016-05-10T22:34:24.079+0100 I REPL     [ReplicationExecutor] VoteRequester: Got no vote from localhost:47018 because: candidate's term is lower than mine, resp:{ term: 252, voteGranted: false, reason: "candidate's term is lower than mine", ok: 1.0 }
2016-05-10T22:34:24.079+0100 I REPL     [ReplicationExecutor] not running for primary, we have been superceded already
2016-05-10T22:34:24.079+0100 I REPL     [SyncSourceFeedback] updateUpstream failed: HostUnreachable network error while attempting to run command 'replSetUpdatePosition' on host 'localhost:47017' , will retry
2016-05-10T22:34:24.161+0100 W NETWORK  [ReplicaSetMonitorWatcher] No primary detected for set s1
2016-05-10T22:34:24.246+0100 I COMMAND  [conn1943] command admin.$cmd command: replSetHeartbeat { replSetHeartbeat: "s1", configVersion: 1, from: "localhost:47017", fromId: 0, term: 251 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:425 locks:{} protocol:op_command 800ms
2016-05-10T22:34:24.246+0100 I COMMAND  [conn1937] command admin.$cmd command: replSetHeartbeat { replSetHeartbeat: "s1", configVersion: 1, from: "localhost:47018", fromId: 1, term: 251 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:425 locks:{} protocol:op_command 787ms
2016-05-10T22:34:24.246+0100 I COMMAND  [conn1946] command admin.$cmd command: isMaster { ismaster: 1 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:453 locks:{} protocol:op_command 181ms
2016-05-10T22:34:24.246+0100 I REPL     [ReplicationExecutor] Member localhost:47017 is now in state SECONDARY
2016-05-10T22:34:24.246+0100 I COMMAND  [conn1948] command admin.$cmd command: isMaster { ismaster: 1 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:453 locks:{} protocol:op_command 167ms
2016-05-10T22:34:24.246+0100 I COMMAND  [conn1947] command admin.$cmd command: isMaster { ismaster: 1 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:453 locks:{} protocol:op_command 180ms
2016-05-10T22:34:24.246+0100 I NETWORK  [conn1937] end connection 127.0.0.1:52962 (16 connections now open)
2016-05-10T22:34:24.246+0100 I REPL     [ReplicationExecutor] Member localhost:47018 is now in state PRIMARY
2016-05-10T22:34:24.247+0100 I NETWORK  [ReplicaSetMonitorWatcher] Detected bad connection created at 1462908578255832 microSec, clearing pool for localhost:37017 of 0 connections
2016-05-10T22:34:24.251+0100 W NETWORK  [ReplicaSetMonitorWatcher] No primary detected for set s0
2016-05-10T22:34:24.257+0100 I NETWORK  [ReplicaSetMonitorWatcher] Detected bad connection created at 1462907334309110 microSec, clearing pool for localhost:57018 of 0 connections
2016-05-10T22:34:24.257+0100 W NETWORK  [ReplicaSetMonitorWatcher] No primary detected for set s2
2016-05-10T22:34:30.100+0100 I REPL     [ReplicationExecutor] syncing from: localhost:47018
2016-05-10T22:34:30.101+0100 I REPL     [SyncSourceFeedback] setting syncSourceFeedback to localhost:47018
2016-05-10T22:34:30.103+0100 I ASIO     [NetworkInterfaceASIO-BGSync-0] Successfully connected to localhost:47018
2016-05-10T22:50:02.003+0100 I REPL     [ReplicationExecutor] Starting an election, since we've seen no PRIMARY in the past 10000ms
2016-05-10T22:50:02.003+0100 I REPL     [ReplicationExecutor] conducting a dry run election to see if we could be elected
2016-05-10T22:50:02.009+0100 I NETWORK  [conn1945] end connection 127.0.0.1:53122 (15 connections now open)
2016-05-10T22:50:02.010+0100 I NETWORK  [conn1941] end connection 127.0.0.1:53098 (15 connections now open)
2016-05-10T22:50:02.011+0100 I NETWORK  [conn1942] end connection 127.0.0.1:53099 (15 connections now open)
2016-05-10T22:50:02.016+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:53340 #1953 (17 connections now open)
2016-05-10T22:50:03.147+0100 I REPL     [ReplicationExecutor] Member localhost:47018 is now in state SECONDARY
2016-05-10T22:50:03.147+0100 I REPL     [ReplicationExecutor] could not find member to sync from
2016-05-10T22:50:03.148+0100 I REPL     [ReplicationExecutor] VoteRequester: Got no vote from localhost:47017 because: candidate's term is lower than mine, resp:{ term: 253, voteGranted: false, reason: "candidate's term is lower than mine", ok: 1.0 }
2016-05-10T22:50:03.148+0100 I REPL     [ReplicationExecutor] not running for primary, we have been superceded already
2016-05-10T22:50:03.149+0100 I COMMAND  [conn1943] command admin.$cmd command: replSetHeartbeat { replSetHeartbeat: "s1", configVersion: 1, from: "localhost:47017", fromId: 0, term: 252 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:437 locks:{} protocol:op_command 1140ms
2016-05-10T22:50:03.149+0100 I COMMAND  [conn1952] command admin.$cmd command: replSetHeartbeat { replSetHeartbeat: "s1", configVersion: 1, from: "localhost:47018", fromId: 1, term: 252 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:437 locks:{} protocol:op_command 1139ms
2016-05-10T22:50:03.149+0100 I REPL     [ReplicationExecutor] Member localhost:47017 is now in state PRIMARY
2016-05-10T22:50:03.150+0100 I COMMAND  [conn1944] command local.replset.election command: replSetRequestVotes { replSetRequestVotes: 1, setName: "s1", dryRun: true, term: 252, candidateIndex: 0, configVersion: 1, lastCommittedOp: { ts: Timestamp 1462916064000|1, t: 252 } } keyUpdates:0 writeConflicts:0 numYields:0 reslen:195 locks:{ Global: { acquireCount: { r: 1, w: 1 } }, Database: { acquireCount: { W: 1 } } } protocol:op_command 1141ms
2016-05-10T22:50:03.150+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:53345 #1954 (15 connections now open)
2016-05-10T22:50:03.186+0100 I NETWORK  [conn1943] end connection 127.0.0.1:53115 (13 connections now open)
2016-05-10T22:50:03.186+0100 I NETWORK  [conn1944] end connection 127.0.0.1:53121 (13 connections now open)
2016-05-10T22:50:03.186+0100 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to localhost:47017
2016-05-10T22:50:03.186+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:53347 #1955 (14 connections now open)
2016-05-10T22:50:03.759+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:53354 #1956 (15 connections now open)
2016-05-10T22:50:03.860+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:53372 #1957 (16 connections now open)
2016-05-10T22:50:03.860+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:53373 #1958 (17 connections now open)
2016-05-10T22:50:03.950+0100 I NETWORK  [ReplicaSetMonitorWatcher] Socket closed remotely, no longer connected (idle 909 secs, remote host 127.0.0.1:47018)
2016-05-10T22:50:03.952+0100 I NETWORK  [ReplicaSetMonitorWatcher] Socket closed remotely, no longer connected (idle 909 secs, remote host 127.0.0.1:37018)
2016-05-10T22:50:03.955+0100 I NETWORK  [ReplicaSetMonitorWatcher] Socket closed remotely, no longer connected (idle 909 secs, remote host 127.0.0.1:57017)
2016-05-10T22:50:03.956+0100 W NETWORK  [ReplicaSetMonitorWatcher] No primary detected for set s2
2016-05-10T22:50:04.155+0100 I REPL     [ReplicationExecutor] syncing from: localhost:47017
2016-05-10T22:50:04.156+0100 I REPL     [SyncSourceFeedback] setting syncSourceFeedback to localhost:47017
2016-05-10T22:50:04.158+0100 I ASIO     [NetworkInterfaceASIO-BGSync-0] Successfully connected to localhost:47017
2016-05-10T23:35:49.266+0100 I COMMAND  [PeriodicTaskRunner] task: DBConnectionPool-cleaner took: 154ms
2016-05-10T23:35:49.298+0100 I NETWORK  [conn1947] end connection 127.0.0.1:53194 (16 connections now open)
2016-05-10T23:35:49.298+0100 I NETWORK  [conn1948] end connection 127.0.0.1:53195 (16 connections now open)
2016-05-10T23:35:49.300+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:53460 #1959 (18 connections now open)
2016-05-10T23:35:49.300+0100 I REPL     [ReplicationExecutor] Starting an election, since we've seen no PRIMARY in the past 10000ms
2016-05-10T23:35:49.306+0100 I REPL     [ReplicationExecutor] conducting a dry run election to see if we could be elected
2016-05-10T23:35:49.311+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:53463 #1960 (18 connections now open)
2016-05-10T23:35:49.326+0100 I NETWORK  [conn1931] end connection 127.0.0.1:52902 (16 connections now open)
2016-05-10T23:35:49.333+0100 I REPL     [ReplicationExecutor] could not find member to sync from
2016-05-10T23:35:49.355+0100 I ASIO     [ReplicationExecutor] dropping unhealthy pooled connection to localhost:47017
2016-05-10T23:35:49.356+0100 I ASIO     [ReplicationExecutor] after drop, pool was empty, going to spawn some connections
2016-05-10T23:35:49.370+0100 I COMMAND  [conn1955] command admin.$cmd command: replSetHeartbeat { replSetHeartbeat: "s1", configVersion: 1, from: "localhost:47017", fromId: 0, term: 253 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:456 locks:{} protocol:op_command 125ms
2016-05-10T23:35:49.371+0100 I NETWORK  [ReplicaSetMonitorWatcher] Detected bad connection created at 1462907334307596 microSec, clearing pool for localhost:37019 of 0 connections
2016-05-10T23:35:49.371+0100 I COMMAND  [conn1951] command admin.$cmd command: replSetHeartbeat { replSetHeartbeat: "s1", configVersion: 1, from: "localhost:47018", fromId: 1, term: 253 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:456 locks:{} protocol:op_command 101ms
2016-05-10T23:35:49.399+0100 I REPL     [ReplicationExecutor] dry election run succeeded, running for election
2016-05-10T23:35:49.405+0100 I COMMAND  [conn1952] command local.replset.election command: replSetRequestVotes { replSetRequestVotes: 1, setName: "s1", dryRun: true, term: 253, candidateIndex: 1, configVersion: 1, lastCommittedOp: { ts: Timestamp 1462917003000|1, t: 253 } } keyUpdates:0 writeConflicts:0 numYields:0 reslen:195 locks:{ Global: { acquireCount: { r: 1, w: 1 } }, Database: { acquireCount: { W: 1 } } } protocol:op_command 104ms
2016-05-10T23:35:49.410+0100 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to localhost:47018
2016-05-10T23:35:49.538+0100 I NETWORK  [conn1951] end connection 127.0.0.1:53215 (15 connections now open)
2016-05-10T23:35:49.538+0100 I NETWORK  [conn1952] end connection 127.0.0.1:53223 (15 connections now open)
2016-05-10T23:35:49.538+0100 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to localhost:47017
2016-05-10T23:35:49.538+0100 I COMMAND  [conn1959] command admin.$cmd command: isMaster { ismaster: 1 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:453 locks:{} protocol:op_command 141ms
2016-05-10T23:35:49.538+0100 I COMMAND  [conn1960] command admin.$cmd command: isMaster { ismaster: 1 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:453 locks:{} protocol:op_command 132ms
2016-05-10T23:35:49.538+0100 I NETWORK  [conn1949] end connection 127.0.0.1:53201 (13 connections now open)
2016-05-10T23:35:49.538+0100 W NETWORK  [ReplicaSetMonitorWatcher] No primary detected for set s0
2016-05-10T23:35:49.539+0100 I REPL     [ReplicationExecutor] Member localhost:47017 is now in state SECONDARY
2016-05-10T23:35:49.544+0100 I NETWORK  [ReplicaSetMonitorWatcher] Detected bad connection created at 1462916074269496 microSec, clearing pool for localhost:57018 of 0 connections
2016-05-10T23:35:49.544+0100 W NETWORK  [ReplicaSetMonitorWatcher] No primary detected for set s2
2016-05-10T23:35:49.548+0100 I REPL     [ReplicationExecutor] VoteRequester: Got no vote from localhost:47017 because: already voted for another candidate this term, resp:{ term: 254, voteGranted: false, reason: "already voted for another candidate this term", ok: 1.0 }
2016-05-10T23:35:49.548+0100 I REPL     [ReplicationExecutor] VoteRequester: Got no vote from localhost:47018 because: already voted for another candidate this term, resp:{ term: 254, voteGranted: false, reason: "already voted for another candidate this term", ok: 1.0 }
2016-05-10T23:35:49.548+0100 I REPL     [ReplicationExecutor] not becoming primary, we received insufficient votes
2016-05-10T23:35:54.542+0100 I REPL     [ReplicationExecutor] Member localhost:47018 is now in state PRIMARY
2016-05-10T23:35:55.106+0100 I REPL     [ReplicationExecutor] syncing from: localhost:47018
2016-05-10T23:35:55.107+0100 I REPL     [SyncSourceFeedback] setting syncSourceFeedback to localhost:47018
2016-05-10T23:35:55.110+0100 I ASIO     [NetworkInterfaceASIO-BGSync-0] Successfully connected to localhost:47018
2016-05-10T23:35:59.281+0100 I NETWORK  [ReplicaSetMonitorWatcher] Socket closed remotely, no longer connected (idle 10 secs, remote host 127.0.0.1:47017)
2016-05-10T23:35:59.613+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:53555 #1961 (14 connections now open)
2016-05-10T23:38:52.836+0100 W NETWORK  [HostnameCanonicalizationWorker] Failed to obtain name info for: [ (192.168.1.4, "nodename nor servname provided, or not known"), (192.168.1.4, "nodename nor servname provided, or not known") ]
2016-05-10T23:53:57.651+0100 W NETWORK  [HostnameCanonicalizationWorker] Failed to obtain name info for: [ (192.168.1.4, "nodename nor servname provided, or not known"), (192.168.1.4, "nodename nor servname provided, or not known") ]
2016-05-11T00:09:02.711+0100 W NETWORK  [HostnameCanonicalizationWorker] Failed to obtain name info for: [ (192.168.1.4, "nodename nor servname provided, or not known"), (192.168.1.4, "nodename nor servname provided, or not known") ]
2016-05-11T00:58:34.002+0100 I REPL     [ReplicationExecutor] Starting an election, since we've seen no PRIMARY in the past 10000ms
2016-05-11T00:58:34.002+0100 I REPL     [ReplicationExecutor] conducting a dry run election to see if we could be elected
2016-05-11T00:58:34.007+0100 I NETWORK  [conn1946] end connection 127.0.0.1:53193 (13 connections now open)
2016-05-11T00:58:34.011+0100 I NETWORK  [conn1958] end connection 127.0.0.1:53373 (12 connections now open)
2016-05-11T00:58:34.011+0100 I REPL     [ReplicationExecutor] could not find member to sync from
2016-05-11T00:58:34.013+0100 I NETWORK  [conn1957] end connection 127.0.0.1:53372 (11 connections now open)
2016-05-11T00:58:34.013+0100 I REPL     [ReplicationExecutor] VoteRequester: Got no vote from localhost:47017 because: candidate's term is lower than mine, resp:{ term: 255, voteGranted: false, reason: "candidate's term is lower than mine", ok: 1.0 }
2016-05-11T00:58:34.013+0100 I REPL     [ReplicationExecutor] not running for primary, we have been superceded already
2016-05-11T00:58:34.015+0100 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to localhost:47017
2016-05-11T00:58:35.154+0100 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to localhost:47018
2016-05-11T00:58:35.155+0100 I REPL     [ReplicationExecutor] Member localhost:47018 is now in state SECONDARY
2016-05-11T00:58:39.016+0100 I REPL     [ReplicationExecutor] Member localhost:47017 is now in state PRIMARY
2016-05-11T00:58:39.042+0100 I REPL     [ReplicationExecutor] syncing from: localhost:47017
2016-05-11T00:58:39.043+0100 I REPL     [SyncSourceFeedback] setting syncSourceFeedback to localhost:47017
2016-05-11T00:58:39.045+0100 I ASIO     [NetworkInterfaceASIO-BGSync-0] Successfully connected to localhost:47017
2016-05-11T00:58:39.145+0100 I NETWORK  [ReplicaSetMonitorWatcher] Socket closed remotely, no longer connected (idle 2609 secs, remote host 127.0.0.1:47018)
2016-05-11T00:58:39.148+0100 I NETWORK  [ReplicaSetMonitorWatcher] Socket closed remotely, no longer connected (idle 2609 secs, remote host 127.0.0.1:37017)
2016-05-11T00:58:39.149+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:54563 #1962 (12 connections now open)
2016-05-11T00:58:39.149+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:54564 #1963 (13 connections now open)
2016-05-11T00:58:39.150+0100 I NETWORK  [ReplicaSetMonitorWatcher] Socket closed remotely, no longer connected (idle 2609 secs, remote host 127.0.0.1:57017)
2016-05-11T00:58:39.271+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:54585 #1964 (14 connections now open)
2016-05-11T01:14:35.009+0100 I REPL     [ReplicationExecutor] Starting an election, since we've seen no PRIMARY in the past 10000ms
2016-05-11T01:14:35.009+0100 I REPL     [ReplicationExecutor] conducting a dry run election to see if we could be elected
2016-05-11T01:14:35.019+0100 I NETWORK  [conn1959] end connection 127.0.0.1:53460 (13 connections now open)
2016-05-11T01:14:35.021+0100 I NETWORK  [conn1939] end connection 127.0.0.1:53027 (12 connections now open)
2016-05-11T01:14:35.021+0100 I NETWORK  [conn1956] end connection 127.0.0.1:53354 (11 connections now open)
2016-05-11T01:14:35.024+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:54628 #1965 (12 connections now open)
2016-05-11T01:14:36.153+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:54653 #1966 (13 connections now open)
2016-05-11T01:14:36.153+0100 I REPL     [ReplicationExecutor] could not find member to sync from
2016-05-11T01:14:36.154+0100 I COMMAND  [ftdc] serverStatus was very slow: { after basic: 0, after asserts: 0, after connections: 0, after extra_info: 0, after globalLock: 0, after locks: 0, after network: 0, after opcounters: 0, after opcountersRepl: 0, after repl: 1032, after sharding: 1032, after storageEngine: 1032, after wiredTiger: 1032, at end: 1032 }
2016-05-11T01:14:36.157+0100 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to localhost:47018
2016-05-11T01:14:36.219+0100 I REPL     [ReplicationExecutor] dry election run succeeded, running for election
2016-05-11T01:14:36.219+0100 I COMMAND  [conn1965] command admin.$cmd command: isMaster { isMaster: 1 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:416 locks:{} protocol:op_query 1194ms
2016-05-11T01:14:36.219+0100 I COMMAND  [conn1950] command admin.$cmd command: replSetHeartbeat { replSetHeartbeat: "s1", configVersion: 1, from: "localhost:47018", fromId: 1, term: 255 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:456 locks:{} protocol:op_command 1202ms
2016-05-11T01:14:36.219+0100 I COMMAND  [conn1954] command admin.$cmd command: replSetHeartbeat { replSetHeartbeat: "s1", configVersion: 1, from: "localhost:47017", fromId: 0, term: 255 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:456 locks:{} protocol:op_command 1201ms
2016-05-11T01:14:36.219+0100 I NETWORK  [conn1950] end connection 127.0.0.1:53213 (12 connections now open)
2016-05-11T01:14:36.220+0100 I REPL     [ReplicationExecutor] Member localhost:47018 is now in state PRIMARY
2016-05-11T01:14:36.220+0100 I REPL     [ReplicationExecutor] Member localhost:47017 is now in state SECONDARY
2016-05-11T01:14:36.220+0100 I REPL     [ReplicationExecutor] VoteRequester: Got no vote from localhost:47017 because: already voted for another candidate this term, resp:{ term: 256, voteGranted: false, reason: "already voted for another candidate this term", ok: 1.0 }
2016-05-11T01:14:36.220+0100 I REPL     [ReplicationExecutor] VoteRequester: Got no vote from localhost:47018 because: candidate's data is staler than mine, resp:{ term: 256, voteGranted: false, reason: "candidate's data is staler than mine", ok: 1.0 }
2016-05-11T01:14:36.220+0100 I REPL     [ReplicationExecutor] not becoming primary, we received insufficient votes
2016-05-11T01:14:36.220+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:54654 #1967 (13 connections now open)
2016-05-11T01:14:36.221+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:54658 #1968 (14 connections now open)
2016-05-11T01:14:37.226+0100 I REPL     [ReplicationExecutor] syncing from: localhost:47018
2016-05-11T01:14:37.227+0100 I REPL     [SyncSourceFeedback] setting syncSourceFeedback to localhost:47018
2016-05-11T01:14:37.231+0100 I ASIO     [NetworkInterfaceASIO-BGSync-0] Successfully connected to localhost:47018
2016-05-11T01:14:38.310+0100 I NETWORK  [ReplicaSetMonitorWatcher] Socket closed remotely, no longer connected (idle 919 secs, remote host 127.0.0.1:47017)
2016-05-11T01:14:38.312+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:54670 #1969 (15 connections now open)
2016-05-11T01:14:38.312+0100 I NETWORK  [ReplicaSetMonitorWatcher] Socket closed remotely, no longer connected (idle 919 secs, remote host 127.0.0.1:37018)
2016-05-11T01:14:38.313+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:54675 #1970 (16 connections now open)
2016-05-11T01:14:38.314+0100 I NETWORK  [ReplicaSetMonitorWatcher] Socket closed remotely, no longer connected (idle 919 secs, remote host 127.0.0.1:57019)
2016-05-11T01:14:38.657+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:54701 #1971 (17 connections now open)
2016-05-11T01:45:31.004+0100 I REPL     [ReplicationExecutor] Starting an election, since we've seen no PRIMARY in the past 10000ms
2016-05-11T01:45:31.004+0100 I REPL     [ReplicationExecutor] conducting a dry run election to see if we could be elected
2016-05-11T01:45:31.009+0100 I NETWORK  [conn1960] end connection 127.0.0.1:53463 (16 connections now open)
2016-05-11T01:45:31.009+0100 I REPL     [ReplicationExecutor] could not find member to sync from
2016-05-11T01:45:31.010+0100 I NETWORK  [conn1961] end connection 127.0.0.1:53555 (15 connections now open)
2016-05-11T01:45:31.010+0100 I REPL     [ReplicationExecutor] VoteRequester: Got no vote from localhost:47017 because: candidate's term is lower than mine, resp:{ term: 257, voteGranted: false, reason: "candidate's term is lower than mine", ok: 1.0 }
2016-05-11T01:45:31.010+0100 I REPL     [ReplicationExecutor] not running for primary, we have been superceded already
2016-05-11T01:45:31.010+0100 I NETWORK  [conn1962] end connection 127.0.0.1:54563 (14 connections now open)
2016-05-11T01:45:31.015+0100 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to localhost:47017
2016-05-11T01:45:31.018+0100 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to localhost:47018
2016-05-11T01:45:31.018+0100 I REPL     [ReplicationExecutor] Member localhost:47018 is now in state SECONDARY
2016-05-11T01:45:34.016+0100 I NETWORK  [ReplicaSetMonitorWatcher] Socket closed remotely, no longer connected (idle 1818 secs, remote host 127.0.0.1:47018)
2016-05-11T01:45:34.020+0100 I NETWORK  [ReplicaSetMonitorWatcher] Socket closed remotely, no longer connected (idle 1818 secs, remote host 127.0.0.1:37019)
2016-05-11T01:45:34.020+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:54796 #1972 (15 connections now open)
2016-05-11T01:45:34.021+0100 I NETWORK  [ReplicaSetMonitorWatcher] Socket closed remotely, no longer connected (idle 1818 secs, remote host 127.0.0.1:57018)
2016-05-11T01:45:34.359+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:54821 #1973 (16 connections now open)
2016-05-11T01:45:34.360+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:54822 #1974 (17 connections now open)
2016-05-11T01:45:36.013+0100 I REPL     [ReplicationExecutor] Member localhost:47017 is now in state PRIMARY
2016-05-11T01:45:36.050+0100 I REPL     [ReplicationExecutor] syncing from: localhost:47017
2016-05-11T01:45:36.052+0100 I REPL     [SyncSourceFeedback] setting syncSourceFeedback to localhost:47017
2016-05-11T01:45:36.056+0100 I ASIO     [NetworkInterfaceASIO-BGSync-0] Successfully connected to localhost:47017
2016-05-11T02:12:04.002+0100 I REPL     [ReplicationExecutor] Starting an election, since we've seen no PRIMARY in the past 10000ms
2016-05-11T02:12:04.002+0100 I REPL     [ReplicationExecutor] conducting a dry run election to see if we could be elected
2016-05-11T02:12:04.007+0100 I NETWORK  [conn1971] end connection 127.0.0.1:54701 (16 connections now open)
2016-05-11T02:12:04.007+0100 I REPL     [ReplicationExecutor] could not find member to sync from
2016-05-11T02:12:04.009+0100 I NETWORK  [conn1970] end connection 127.0.0.1:54675 (15 connections now open)
